Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_10,sma_15,sma_20,sma_50,sma_200,sma_ratio_5_15,sma_ratio_10_50,sma_5_Volume,sma_10_Volume,sma_15_Volume,sma_50_Volume,sma_Volume_ratio_5_15,sma_Volume_ratio_10_50,ema_5,ema_10,ema_20,ema_50,ema_200
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.03428649902344,50133100,162.27000122070314,163.11800079345704,161.60799967447917,160.23199996948242,154.40059967041014,149.47299953460694,0.9959203701162017,0.9554019601839846,48479200.0,51520770.0,54407373.333333336,64779810.0,0.8910409937084508,0.7953214126438469,161.74821548940608,161.79491640067616,159.9159548790634,154.59220412466124,150.01132610621661
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.45791625976562,68445600,162.6300018310547,163.5970001220703,162.12333272298176,160.8604995727539,154.82599975585939,149.59249950408935,0.9968845286701817,0.9549890022333106,51865980.0,53234760.0,53923626.666666664,64831232.0,0.9618414636799899,0.8211283105031847,163.01880951246864,162.47947661120662,160.4534827533044,155.02231367108996,150.1660392549965
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.11026000976562,49386500,162.74000244140626,163.8820007324219,162.54200032552083,161.3284996032715,155.22160003662108,149.73134952545166,0.9987833223982117,0.9549630232540557,52665260.0,53223240.0,52707920.0,64265690.0,0.9991906339692403,0.828175033987809,163.7492085796015,162.97593662987217,160.90648503526276,155.4218310453165,150.31573047349272
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.13011169433594,41516200,163.3800018310547,163.91500091552734,162.8740000406901,161.83999938964843,155.5097998046875,149.86134952545166,0.9969029147711246,0.9547859066876061,51425120.0,50499880.0,51529233.333333336,62729234.0,0.9979795287723409,0.8050453796391009,164.24280429558067,163.38576555672068,161.31824795833668,155.80646495442326,150.4641311227867
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.3618621826172,49923000,164.51400146484374,163.94500122070312,163.4200002034505,162.2934997558594,155.74919982910157,150.01009952545166,0.9933501024128514,0.9530608226361574,51880880.0,49794560.0,51364746.666666664,60640548.0,1.010048396357969,0.8211429751591295,164.9852032706215,163.94653567744476,161.8088911261811,156.22464284721855,150.6233935118207
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.51414489746094,47720200,166.02000122070314,164.14500122070314,164.08533426920573,162.71100006103515,156.06720001220702,150.15359958648682,0.9883467838978901,0.9511343637582881,51398300.0,49938750.0,51479946.666666664,60197786.0,0.9984140102709249,0.8295778519163479,165.8668038080185,164.616257351148,162.36328291252696,156.6719119466536,150.7926135254624
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.5406494140625,52456400,166.23800048828124,164.43400115966796,164.47733357747396,163.15199966430663,156.30720001220703,150.27904956817628,0.9894087578914822,0.9503266900820803,48200460.0,50033220.0,51556660.0,59580462.0,0.9349026876450104,0.8397588457773288,166.12786717084046,164.98602763211824,162.7715411014753,157.0632092780195,150.95039840477605
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,163.92152404785156,58337300,166.2,164.47000122070312,164.65466715494793,163.4565002441406,156.56920013427734,150.38954959869386,0.9907019684413233,0.9508943951581902,49990620.0,51327940.0,52145700.0,59464806.0,0.9586719518579672,0.8631650122595204,165.7585795380473,164.99220520308964,162.98568045109297,157.37524045427213,151.0903944830615
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.2294464111328,41949600,166.22000122070312,164.8000015258789,164.68333435058594,163.71050033569335,156.85840026855467,150.48444957733153,0.9907552228442302,0.9524849669039785,50077300.0,50751210.0,50359020.0,59183656.0,0.9944057688175822,0.8575206979440405,165.6157203023831,165.05362277181055,163.20894915394646,157.68719188081263,151.2320821183649
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.67984008789062,48714100,165.68000183105468,165.0970016479492,164.523334757487,163.98500061035156,157.1136004638672,150.56809963226317,0.9930186681507455,0.9549624112315618,49835520.0,50858200.0,49808213.333333336,59008924.0,1.0005482362212819,0.8618730278830368,165.00048162574237,164.82023759011062,163.26238297475737,157.92573354323022,151.35683756268426
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.66990661621094,45498800,164.90599975585937,165.46300048828124,164.39866739908854,164.29050064086914,157.3118002319336,150.6625496292114,0.9969235057698208,0.9568921860543365,49391240.0,50394770.0,49756246.666666664,58674920.0,0.9926641036830619,0.8588809324324601,164.58698591944022,164.62746612042432,163.30977454924104,158.1545280908226,151.480252059641
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.2889404296875,64902300,165.25800170898438,165.7480010986328,164.70866800944012,164.67250061035156,157.61600036621093,150.7752996444702,0.9966759025653014,0.9569381033254262,51880420.0,50040440.0,50648953.333333336,58738814.0,1.0243137633775385,0.8519143747097107,165.8613251669966,165.3152002189125,163.7955106552285,158.55670360342208,151.64870729946657
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.5504913330078,55209200,166.18999938964845,166.19499969482422,165.0433339436849,165.03850021362305,157.90300018310546,150.8962495803833,0.9931002740828281,0.9567366121977648,51254800.0,50622710.0,51303560.0,58531522.0,0.9990495786257328,0.8648794405175385,167.1342143365915,166.1087988474341,164.35593751432876,158.9929110180244,151.82812307435526
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.46107482910156,52472900,167.04199829101563,166.63099975585936,165.54733378092448,165.27300033569335,158.22059997558594,151.00184955596924,0.9910521633757805,0.9557423629967107,53359460.0,51718380.0,51620626.666666664,58217622.0,1.0336848551754636,0.8883629771068285,167.95280833702455,166.74174384569892,164.85441930704894,159.40848299135249,152.00485813170388
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.41806030273438,48425700,167.99599609375,166.83799896240234,166.0633331298828,165.39150009155273,158.54039978027345,151.0936995315552,0.9884957796090053,0.9546984080843093,53301780.0,51568650.0,51672726.666666664,58003254.0,1.0315263667783998,0.8890647755727635,168.14853665339396,167.0686982894142,165.20542635267597,159.76658143428506,152.16938683970815
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.33534240722656,65136000,168.73399658203124,166.81999816894532,166.55333251953124,165.4824996948242,158.9197998046875,151.19559947967528,0.9870763206782703,0.9541676374806336,57229220.0,53310230.0,52672920.0,58128630.0,1.0865017546017954,0.9171079724397427,167.91569008501003,167.138025318292,165.41919498082513,160.0678918465971,152.32143271143485
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.68638610839844,81235400,168.20999450683593,166.73399810791017,166.56866556803385,165.58399963378906,159.25739959716796,151.26954944610597,0.990242381592044,0.9561065945630713,60495840.0,56188130.0,53525573.333333336,58733112.0,1.1302231107971317,0.9566687016346077,167.2071244853843,166.89292858517214,165.45450910514015,160.29228798148085,152.4554482395413
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.4146270751953,113316400,168.98799743652344,167.58899841308593,167.1259989420573,166.02949981689454,159.74079986572266,151.37219951629638,0.9889814748815781,0.9558105912719476,72117280.0,61686040.0,57787566.666666664,60031556.0,1.2479722570079954,1.0275602384852394,169.32808543166246,168.10694290136243,166.22741369743335,160.81298285766664,152.66554335481175
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.34506225585938,55962800,169.7699981689453,168.40599822998047,167.67733256022134,166.60299987792968,160.27659973144532,151.4629494857788,0.9876735251735029,0.9558632480862131,72815260.0,63087360.0,58750673.333333336,60041420.0,1.2393944761597626,1.05073064561098,170.7187236211083,169.08749873747834,166.92004096434445,161.31051294167972,152.87285138113202
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.6265869140625,45326900,170.41600036621094,169.20599822998048,168.0306660970052,167.15149993896483,160.75359985351562,151.55134952545166,0.9860028737672528,0.9566920347784108,72195500.0,62748640.0,58444266.666666664,60047988.0,1.2352879780622907,1.0449748957450498,171.06915050489252,169.5752270165661,167.3819422317841,161.7206890722986,153.06088275318504
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.40464782714844,53724500,171.63800048828125,170.18599853515624,168.4259989420573,167.82449951171876,161.27659973144532,151.6543995285034,0.9812861864092663,0.9575516888394912,69913200.0,63571210.0,58844553.333333336,60111538.0,1.1880997652232441,1.0575542086446033,171.89943285612625,170.2997307514802,167.97032845338504,162.1849756796043,153.26485404478115
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.59341430664062,49514700,173.2300018310547,170.71999816894532,168.89933268229166,168.23399963378907,161.84539978027342,151.76514949798585,0.9750004669919325,0.9582358746479653,63569060.0,62032450.0,58648440.0,59992252.0,1.0839002708341432,1.0340076915265657,172.51628857075085,170.92705243302927,168.52077336258645,162.63850604511,153.46868634284303
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.6583709716797,45497800,173.03000183105468,171.00899963378907,169.4026662190755,168.60199966430665,162.37859985351562,151.84404956817627,0.9790363776594023,0.9585362702823331,50005340.0,61061310.0,57792473.333333336,59857446.0,0.8652569636807377,1.020112184539247,172.53419482190682,171.22577150415464,168.9064146922657,163.02797668350644,153.6587492381801
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.16099548339844,37266700,172.74400329589844,171.2570007324219,169.85199991861978,168.94400024414062,162.79940002441407,151.91764957427978,0.9832584441595645,0.9584779696583803,46266120.0,59540690.0,57480280.0,59188134.0,0.8049042210650331,1.0059565317602341,172.3794656560108,171.37926892598446,169.2077092286422,163.38256612039712,153.8419458360511
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.16099548339844,42110300,172.80400390625,171.61000213623046,170.40533345540365,169.2240005493164,163.16420013427734,151.9654496383667,0.9861191268915988,0.9575064161766899,45622800.0,58909150.0,57040026.666666664,58279180.0,0.7998383357464537,1.0108095206555754,172.27631287874678,171.5048577256634,169.48030904726852,163.72325008917443,154.02331958220202
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,171.77774047851562,57951600,172.6300048828125,172.13400268554688,171.00066731770832,169.47700042724608,163.58600006103515,152.02134967803954,0.990561678045423,0.9566395419796977,46468220.0,58190710.0,57870213.333333336,58314572.0,0.8029730205475886,0.9978759682914247,172.41420939963328,171.7203385830712,169.7859941324245,164.07488743632078,154.20905772010454
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.12527465820312,65496700,172.89000549316407,173.06000366210938,171.4433339436849,169.89700088500976,164.02960021972658,152.09654972076416,0.9916324165451174,0.9567569438051551,49664620.0,56616840.0,57909840.0,58680410.0,0.857619706771768,0.9648337494574425,173.2928072836748,172.3257321228324,170.28732831521813,164.50528412712222,154.41643031046925
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.23468017578125,55772400,173.4080047607422,173.21900329589843,171.8086680094401,170.40400085449218,164.52100036621093,152.14169971466063,0.9907770304288505,0.957582654427955,51719540.0,50862440.0,57947386.666666664,58719186.0,0.8925258406821452,0.8661979748833711,173.91520607648633,172.84105422088274,170.7513926339697,164.92311626574917,154.62283402541095
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.2797393798828,43570900,173.83400268554686,173.28900299072265,172.11600138346355,170.84750061035157,165.03500030517577,152.1836497116089,0.9901170008425161,0.958859135575014,52980380.0,49623250.0,57353920.0,58219156.0,0.92374470655188,0.852352617409981,174.01013636707162,173.08813471676626,171.07983114009087,165.28691550819988,154.81763166643415
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.65370178222656,50747300,173.73200073242188,173.26800231933595,172.3173350016276,171.23700027465821,165.45680023193358,152.21469966888426,0.9918571954226607,0.9601866244645135,54707780.0,50165290.0,57508693.333333336,57544960.0,0.9512958272743459,0.8717581869897902,173.19342343091233,172.81029159709854,171.12556127518639,165.53291872586237,154.98422237182876
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,170.93222045898438,45143500,173.56199951171874,173.09600219726562,172.61000162760416,171.64100036621093,165.8418002319336,152.2495496749878,0.9945149405584585,0.960789054331437,52146160.0,49307190.0,56175860.0,56973912.0,0.9282663407378187,0.8654345167662,172.74228106657176,172.63387427724257,171.19360270972965,165.78025510280466,155.15194151576966
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.07615661621094,56058300,173.15,173.02000274658204,173.09000244140626,171.87000045776367,166.24180023193358,152.28989971160888,0.9996534937418784,0.960435599324745,50258480.0,49961550.0,54497386.666666664,56551720.0,0.9222181663022864,0.8834664975707194,172.82485587543587,172.6986254074101,171.36468868910436,166.0629904122305,155.3294346896741
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.5032501220703,54835000,173.20399780273436,173.30600128173828,173.21400146484376,172.15750045776366,166.6333999633789,152.32084964752198,1.0000577565312365,0.9620088362036917,50071000.0,50895270.0,50598626.666666664,56125198.0,0.9895723125028163,0.9068167563524676,173.69323480888434,173.19523763802303,171.7518604973593,166.43032383433052,155.52944024177467
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.36337280273438,55964400,173.8239990234375,173.8290008544922,173.46733500162762,172.54300079345703,167.07940002441407,152.36489963531494,0.9979481313063003,0.963174997891369,52549700.0,52765040.0,50598733.333333336,55265594.0,1.0385576187019174,0.9547538745353936,174.89549088984216,173.94155862233845,172.28025502634964,166.85658576442572,155.7460627572969
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.31365966796875,99625300,174.96199951171874,174.3470001220703,173.8326680501302,172.9785011291504,167.47640014648437,152.39064960479737,0.993545275747075,0.9634345605176307,62325300.0,58516540.0,54218626.666666664,55785272.0,1.149518234446858,1.0489603779291423,175.68032725989477,174.54309341827692,172.75356407145918,167.26417063640903,155.96003228209992
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,179.13861083984375,68901800,176.61199951171875,175.08699951171874,174.26800130208332,173.61050109863282,167.89260009765624,152.42514957427977,0.9867279787550342,0.9634161110657619,67076960.0,59611560.0,55230446.666666664,55684542.0,1.2144924411861235,1.0705225877587357,177.15021695256004,175.55162122184305,173.45227190635742,167.76714419332987,156.20013142693367
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,179.9940948486328,61945900,178.20399780273436,175.6769989013672,174.7480010986328,174.36850128173828,168.355,152.46474956512452,0.9806065141819814,0.9634158842536663,68254480.0,59256480.0,56059193.333333336,55409424.0,1.2175430280302522,1.0694296334861737,178.4168102844541,176.53314408118834,174.1663409579655,168.28411881116958,156.44639874555367
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.63133239746094,121946500,179.03399963378905,176.1189987182617,175.2153340657552,174.66900100708008,168.76800018310547,152.48989955902098,0.9786707241314786,0.9632033696307073,81676780.0,65873890.0,61155773.333333336,56495912.0,1.3355530565334468,1.1659939218257067,178.80454079998762,177.0871182175277,174.68192770778353,168.72709461587095,156.67658385088203
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.2633056640625,64848400,179.41600036621094,176.61999969482423,175.69133402506512,174.95450134277343,169.1472003173828,152.51519962310792,0.9792400547691215,0.9627520973416441,83453580.0,68001640.0,62994553.333333336,56608950.0,1.3247745334173335,1.2012524521299195,178.93969610461414,177.47309794413488,175.11317332741055,169.13818920794924,156.9007970136978
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,176.88063049316406,61944600,179.53000183105468,177.24600067138672,176.07466735839844,175.25700149536132,169.53800048828126,152.5466996383667,0.9807534426702237,0.9628755972214228,75917440.0,69121370.0,64316840.0,56800036.0,1.1803664483516292,1.2169247568786752,178.566466511149,177.5361723768774,175.37096704139228,169.4786526634892,157.10894836007114
2023-06-08,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,179.61610412597656,50214900,179.62600402832032,178.11900177001954,176.6000010172526,175.60750198364258,169.99640075683592,152.6116996383667,0.9831538700232365,0.962607020258332,72180060.0,69628510.0,63801060.0,56884490.0,1.1313301064276988,1.2240332997623782,179.23431344883892,178.08777873093948,175.8661137349948,169.9136077482237,157.34239173284874
2023-06-09,181.5,182.22999572753906,180.6300048828125,180.9600067138672,180.00405883789062,48870700,179.6280059814453,178.91600189208984,176.99400126139324,175.96800231933594,170.40020080566407,152.68034969329835,0.9853363360258859,0.9627456274860349,69565020.0,68909750.0,62692660.0,56835790.0,1.1096198502344612,1.2124358612768469,179.80954453718167,178.6100020005627,176.3512463996493,170.34679986452346,157.57739287693846
2023-06-12,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,182.819091796875,54274900,180.47000427246093,179.752001953125,177.5693339029948,176.52900161743165,170.82880065917968,152.76164966583252,0.9839271330370952,0.9620399925164024,56030700.0,68853740.0,62592826.666666664,56931254.0,0.8951616819989171,1.2094189950567398,181.13636078683206,179.55181859793908,177.0596984840763,170.87398392027285,157.83821477155732
2023-06-13,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,182.34161376953125,54929100,181.29000244140624,180.3530014038086,178.17666727701823,177.09100112915038,171.19700073242188,152.828049659729,0.9828267685892151,0.9608272696348912,54046840.0,68750210.0,63350040.0,56654840.0,0.8531461069322135,1.2134922629734723,181.8609063774193,180.23512386351265,177.65496506260178,171.36167072961877,158.0916653465527
2023-06-14,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,182.97824096679688,57462900,182.51600036621093,181.02300109863282,179.00266723632814,177.68500061035155,171.55260070800782,152.92969966888427,0.9807505472241698,0.9583801367692227,53150500.0,64533970.0,63797746.666666664,56664574.0,0.8331093616472557,1.1388768227570192,182.55726990102693,180.9105553334635,178.25449190885325,171.8553305813295,158.34896217841032
2023-06-15,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,185.02737426757812,65433200,183.60399780273437,181.61500091552733,179.94733378092448,178.35100021362305,171.96020050048827,153.0528496170044,0.9800839629552149,0.9556140504412247,56194160.0,64187110.0,65150393.333333336,57047672.0,0.8625298655142425,1.1251486300790678,183.70817810296327,181.8377260922585,178.99311120389922,172.41041544115328,158.62419633093197
2023-06-16,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,183.94314575195312,101235600,184.39599609375,182.01200103759766,180.74266662597657,178.84449996948243,172.38340057373046,153.18289958953858,0.9801875878806174,0.9537504552284574,66667140.0,68116080.0,68162213.33333333,58042150.0,0.9780659509100449,1.1735623163511344,184.11211812495728,182.39813919711065,179.5575766291417,172.9009873128314,158.88584610046445
2023-06-20,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,184.03265380859375,49799100,184.63999633789064,182.55500030517578,181.38133341471354,179.33699951171874,172.790400390625,153.32184955596924,0.9823512619811053,0.9526360686496549,65771980.0,60901340.0,67826486.66666667,58130330.0,0.9697093750887681,1.047668919133953,184.41141025225016,182.87302198069708,180.07685452225542,173.37585034004726,159.14578787565222
2023-06-21,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,182.98818969726562,49515700,184.7699981689453,183.03000030517578,181.82533365885416,179.825,173.2290005493164,153.45184955596923,0.9840630809153407,0.9527220275824355,64689300.0,59368070.0,67396573.33333333,58166306.0,0.959830697623994,1.02066082724937,184.2609424061225,183.0706555685462,180.44667854050417,173.79091529588334,159.39269552578372
2023-06-22,183.74000549316406,187.0500030517578,183.6699981689453,187.0,186.0121307373047,51245300,185.37999877929687,183.9479995727539,182.47533365885417,180.5970001220703,173.75300048828126,153.60779956817626,0.9843312917274272,0.9521999330228397,63445780.0,58298140.0,64171240.0,58238328.0,0.9886949356129008,1.00102702124278,185.17396160408165,183.78508182881052,181.07080439378947,174.30891861761341,159.66739507279084
2023-06-23,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,185.69381713867188,53079300,185.51399841308594,184.55899810791016,182.91466674804687,181.33899993896483,174.28460021972657,153.76854953765869,0.9859884877299064,0.9528191659982758,60975000.0,58584580.0,63116406.666666664,58297252.0,0.966072107400284,1.0049286714234833,185.67597196131484,184.31142925553246,181.6050128015982,174.79405877675725,159.93617713849224
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,184.29127502441406,48088700,185.58399963378906,184.98999786376953,183.20266723632812,181.9529998779297,174.6788003540039,153.91509952545167,0.9871684390779378,0.9534730197386887,50345620.0,58506380.0,62192593.333333336,57890114.0,0.8095115077476,1.010645444574526,185.54064939836354,184.48571562224672,181.95405960834705,175.20488016874563,160.18825502042228
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,187.0665283203125,50730800,186.19400024414062,185.41699829101563,183.76800028483072,182.58450012207032,175.13580017089845,154.0830994796753,0.98697057930906,0.9530266417409298,50531960.0,58151970.0,57444880.0,57917000.0,0.8796599453249794,1.00405701262151,186.38043211844027,185.1355850652189,182.53557750837055,175.7090024193279,160.46558579194638
2023-06-28,187.92999267578125,189.89999389648438,187.60000610351562,189.25,188.250244140625,51216800,187.2519989013672,186.01099853515626,184.4373331705729,183.18199996948243,175.61620025634767,154.24249950408935,0.9849685677733306,0.952172736600636,50872180.0,57780740.0,56536106.666666664,58111012.0,0.8998175325361398,0.9943165333276247,187.33695474562685,185.88366050790637,183.17504631709716,176.24002193229543,160.75199787361856
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,188.58843994140625,46347300,187.7699981689453,186.5749984741211,185.2219991048177,183.79899978637695,176.07860015869142,154.3732995223999,0.9864302120201597,0.950635459123017,49892580.0,56669180.0,55496286.666666664,58039498.0,0.8990255564246161,0.97638990606018,188.08796860971478,186.55753974972168,183.7859939381251,176.763550340358,161.03894313196952
2023-06-30,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,192.9453125,85069600,189.22799987792968,187.37099914550782,186.11533203125,184.49300003051758,176.60540008544922,154.57394954681396,0.983550701541592,0.9489030170593146,56290640.0,58632820.0,57819933.333333336,58786486.0,0.9735507593113794,0.9973860318849471,190.0486461467109,187.90526001717285,184.75589939360873,177.43831311997937,161.3666153517579
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,191.4432830810547,31458200,190.66600036621094,188.125,186.88199869791666,185.06850051879883,177.12160034179686,154.75969959259032,0.98015376804975,0.9477723995669756,52964540.0,51655080.0,56659100.0,58366522.0,0.9347931753239992,0.8850121307553669,190.85243300242965,188.73339578020818,185.48962390030002,178.0273991432691,161.67600233048535
2023-07-05,191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,190.31927490234375,46920300,191.32000122070312,188.7570007324219,187.3846659342448,185.65600051879883,177.64780029296875,154.95449962615967,0.9794306122655801,0.9480380873603991,52202440.0,51367200.0,56168793.333333336,58138182.0,0.9293851069615287,0.8835363995386027,191.01162261197132,189.20550597127118,186.0458503698957,178.54906983690773,161.9710670021328
2023-07-06,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,190.7967071533203,45094300,191.83200073242188,189.54199981689453,187.95133260091146,186.28600006103517,178.17740020751953,155.16004962921141,0.9797704860675285,0.9479975360741628,50977940.0,50925060.0,55513140.0,58201076.0,0.9183040267583494,0.8749848542319045,191.2777475941788,189.67904989623892,186.59481676881933,179.06910621815032,162.26797178378914
2023-07-07,191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,189.6726837158203,46778000,192.05,189.90999908447264,188.3999989827474,186.9289993286133,178.71559997558595,155.34104961395263,0.9809945273769716,0.9485966079646938,51064080.0,50478330.0,54800813.333333336,58162354.0,0.9318124475524815,0.8678866402140464,191.07849595471296,189.86103949251935,186.98388114091094,179.52443509884174,162.55067845933135
2023-07-10,189.25999450683594,189.99000549316406,187.0399932861328,188.61000061035156,187.61363220214844,59922200,190.97799987792968,190.10299987792968,188.57333272298177,187.33099899291992,179.21260009765626,155.49959964752196,0.9874086692892117,0.9503602524802559,46034600.0,51162620.0,54433413.333333336,58450822.0,0.8457048195397631,0.8753105302779146,190.25566417325916,189.63357787757977,187.13874966181004,179.8807317855676,162.80997519715245
2023-07-11,189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,187.08642578125,46638100,190.10199890136718,190.38399963378907,188.78399963378905,187.6869987487793,179.60600006103516,155.67139965057373,0.993066883698251,0.9513835939986559,49070580.0,51017560.0,50793580.0,58085538.0,0.9660783902217563,0.8783177664636591,189.53044339252435,189.3511095054843,187.22839272554762,180.2022717873514,163.06141824823607
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,188.7675018310547,60750200,189.78999938964844,190.55500030517578,189.10133361816406,187.9859992980957,180.00780029296874,155.85654964447022,0.9963714327746505,0.9519118498468281,51836560.0,52019500.0,51523653.333333336,58196358.0,1.0060730683176193,0.89386177739851,189.61029701916988,189.42727219038915,187.47045096811078,180.5774769828459,163.32717532310397
2023-07-13,190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.53343200683594,41342300,189.53599853515624,190.68399963378906,189.53999938964844,188.34749908447264,180.42680023193358,156.05709964752197,1.0000211086786843,0.9519193880602462,51086160.0,51032050.0,50978760.0,57973746.0,1.0021067597564162,0.8802613859038882,189.92019577482418,189.629585116888,187.76278833173194,180.96816389670028,163.5979496311938
2023-07-14,190.22999572753906,191.17999267578125,189.6300048828125,190.69000244140625,189.6826629638672,41573900,189.53800048828126,190.79400024414062,189.78599955240887,188.68449935913085,180.86980041503907,156.2566996383667,1.0013084398035683,0.953019721378828,50045340.0,50554710.0,50334000.0,57836710.0,0.994265109071403,0.87409380651147,190.1767979970182,189.8223882668004,188.0415706278914,181.3494124670809,163.86752229597204
2023-07-17,191.89999389648438,194.32000732421875,191.80999755859375,193.99000549316406,192.96522521972656,50520200,190.61400146484374,190.7960006713867,190.27333374023436,189.08349990844727,181.4006005859375,156.46784969329835,0.9982127875077833,0.9533684884797881,48164940.0,47099770.0,50163393.333333336,57544394.0,0.9601611214764976,0.8184945000897915,191.44786716240017,190.58013685341197,188.60808823410784,181.84512199751552,164.16724849693912
2023-07-18,193.35000610351562,194.3300018310547,192.4199981689453,193.72999572753906,192.7065887451172,48353800,191.74400024414064,190.9229995727539,190.83733317057292,189.52399978637695,181.95940063476561,156.6872996902466,0.9952714709591263,0.9534790578535695,48508080.0,48789330.0,50181066.666666664,56886762.0,0.9666609983048056,0.8576570063875317,192.20857668411313,191.15283846688962,189.09588894776795,182.31119547712427,164.46140518580083
2023-07-19,193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,194.06935119628906,80507300,192.81000061035155,191.3,191.3066670735677,190.02850036621095,182.39000061035156,156.95039974212648,0.9922030313156737,0.9533907176387784,52459500.0,52148030.0,52166166.666666664,56230580.0,1.0056230570900042,0.927396267297972,193.17238649058064,191.87050530991252,189.66770962926773,182.81271746247296,164.7662668864746
2023-07-20,195.08999633789062,196.47000122070312,192.5,193.1300048828125,192.10977172851562,59581200,193.3280029296875,191.43200073242187,191.5653340657552,190.48700027465821,182.7826007080078,157.22504978179933,0.99088249587633,0.9541528043130565,56107280.0,53596720.0,52723793.333333336,56302948.0,1.064173809446437,0.9519345239258165,193.15825928799126,192.09950523225797,189.99745203436723,183.21731696915293,165.04849313519438
